external_id,player_id,name,firstname,lastname,full_name,nationality,teams,team_countries,leagues,current_name_ko,current_short_name_ko,method,matched_name,name_ko,short_name_ko,current_quality_bad
298060,8908,Z. Silcott-Duberry,Zain Rio,Silcott-Duberry,Zain Rio Silcott-Duberry,England,,,,,,nationality-phonetic:England:english,Zain Rio Silcott-Duberry,즈아이느 리오 시르코트트-두베르리,시르코트트-두베르리,False
298061,500,Ted Curd,Ted,Curd,Ted Curd,England,Boreham Wood; Chelsea,England,FA Cup; UEFA Champions League,테드 커드,커드,verified-seed-csv,player_translation_ucl_2025_remaining.csv,테드 커드,커드,False
298070,3577,R. Salo,Roope,Salo,Roope Salo,Finland,,,,,,nationality-phonetic:Finland:finnish,Roope Salo,루페 사로,사로,False
298104,9387,C. Barrett,Connor Ellis,Barrett,Connor Ellis Barrett,England,Walsall,England,FA Cup; League Cup,코너 엘리스 배럿,배럿,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,코너 엘리스 배럿,배럿,False
298127,7971,Mamadi Camará,Mamadi,Caba Camará,Mamadi Caba Camará,Guinea-Bissau,Reading,England,League Cup,마마디 카바 카마라,카마라,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,마마디 카바 카마라,카마라,False
298128,9504,K. Kesler-Hayden,Kaine,Kesler-Hayden,Kaine Kesler-Hayden,England,Coventry,England,League Cup,케인 케슬러-헤이든,케슬러-헤이든,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,케인 케슬러-헤이든,케슬러-헤이든,False
298129,9942,M. Boateng,Malachi,Boateng,Malachi Boateng,England,Plymouth,England,League Cup,말라카이 보텡,보텡,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,말라카이 보텡,보텡,False
298130,10599,L. Macari,Lewis Jon,Macari,Lewis Jon Macari,England,Notts County,England,FA Cup,루이스 존 맥칸,맥칸,verified-seed-csv,player_translation_fa_cup_2025.csv,루이스 존 맥칸,맥칸,False
298143,8634,N. Broome,Nathan Lee,Broome,Nathan Lee Broome,England,Bolton,England,League Cup,네이단 리 브룸,브룸,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,네이단 리 브룸,브룸,False
299802,9815,J. McGrath,John-Alan,McGrath,John-Alan McGrath,England,Doncaster,England,FA Cup; League Cup,존-앨런 맥그라스,맥그라스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,존-앨런 맥그라스,맥그라스,False
299813,8147,Ali Al Hamadi,Ali Ibrahim Karim,Al Hamadi,Ali Ibrahim Karim Al Hamadi,Iraq,Ipswich; Luton,England,FA Cup; League Cup,알리 이브라힘 카림 알 하마디,알 하마디,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,알리 이브라힘 카림 알 하마디,알 하마디,False
299817,4292,K. Gadellaa,Kevin,Gadellaa,Kevin Gadellaa,Netherlands,Utrecht,Netherlands,UEFA Europa League,케빈 가델라,가델라,verified-seed-csv,player_translation_uel_2025_remaining.csv,케빈 가델라,가델라,False
299923,8466,M. Belloumi,Mohamed Elbachir,Belloumi,Mohamed Elbachir Belloumi,Algeria,,,,,,nationality-phonetic:Algeria:arabic,Mohamed Elbachir Belloumi,모하메드 에르바치이르 베르루미,베르루미,False
299925,5224,Pedrinho,Pedro Henrique,Azevedo Pereira,Pedro Henrique Azevedo Pereira,Brazil,,,,,,wikidata-ko-label,Pedrinho,조제 페드루 산투스,산투스,False
300885,5128,N. Deossa,Nelson Alexander,Deossa Suárez,Nelson Alexander Deossa Suárez,Colombia,Real Betis,Spain,UEFA Europa League,넬슨 알렉산더 데오사 수아레즈,데오사,verified-seed-csv,player_translation_uel_2025_remaining.csv,넬슨 알렉산더 데오사 수아레즈,데오사,False
301184,7518,R. Colwill,Rubin James,Colwill,Rubin James Colwill,Wales,Cardiff; Wales,Wales,League Cup; World Cup,루빈 콜윌,콜윌,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,루빈 콜윌,콜윌,False
301187,452,Pablo,Pablo Felipe,Pereira de Jesus,Pablo Felipe Pereira de Jesus,Portugal,West Ham,England,FA Cup; Premier League,파블로,파블로,verified-seed-csv,player_translation_epl_2025.csv,파블로,파블로,False
301281,8926,A. Phillips,Ashley,Famiwuya Phillips,Ashley Famiwuya Phillips,England,Stoke City,England,FA Cup; League Cup,애슐리 필립스,필립스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,애슐리 필립스,필립스,False
301282,8001,Benn David Ward,Benn David,Ward,Benn David Ward,England,Accrington ST,England,FA Cup; League Cup,벤 데이비드 워드,워드,verified-seed-csv,player_translation_league_cup_2025_final.csv,벤 데이비드 워드,워드,False
301285,8872,P. Charles,Pierce,Charles,Pierce Charles,Northern Ireland,Sheffield Wednesday,England,FA Cup; League Cup,피어스 찰스,찰스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,피어스 찰스,찰스,False
301286,217,Tommy Pilling,Tommy James,Pilling,Tommy James Pilling,England,Liverpool,England,League Cup,토미 제임스 필링,필링,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,토미 제임스 필링,필링,False
301295,622,K. Rodney,Kaden Kai,Rodney,Kaden Kai Rodney,England,Crystal Palace,England,FA Cup; League Cup; Premier League,케이든 카이 로드니,로드니,verified-seed-csv,player_translation_epl_2025_remaining.csv,케이든 카이 로드니,로드니,False
301322,2887,K. Sabbe,Kyriani,Sabbe,Kyriani Sabbe,Belgium,Club Brugge KV,Belgium,UEFA Champions League,케이 샤베,샤베,nationality-phonetic:Belgium:french,Kyriani Sabbe,키리아니 사브베,사브베,False
301363,3514,Edmilson,Edmilson,de Paula Santos Filho,Edmilson de Paula Santos Filho,Brazil,Kairat Almaty,Kazakhstan,UEFA Champions League,에드밀손 데 파울라 산토스 필료,파울라,verified-seed-csv,player_translation_ucl_2025_remaining.csv,에드밀손 데 파울라 산토스 필료,파울라,False
301398,5856,Yassin Sbai,Yassin,Sbai,Yassin Sbai,Italy,,,,,,nationality-phonetic:Italy:italian,Yassin Sbai,이아스시느 스바이,스바이,False
301526,16131,Abdullah Radif,Abdullah Hadi Jaber,Radif,Abdullah Hadi Jaber Radif,Saudi Arabia,,,,압둘라 라디프,라디프,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라 라디프,라디프,False
301528,1677,A. Schjelderup,Andreas,Rædergård Schjelderup,Andreas Rædergård Schjelderup,Norway,Benfica,Portugal,UEFA Champions League,A. 쉘데룹,쉘데룹,manual-common-name,Andreas Schjelderup,안드레아스 셸데루프,셸데루프,True
301642,6993,Papa Mustapha Daniel,Papa Mustapha,Daniel,Papa Mustapha Daniel,Nigeria,,,,,,nationality-phonetic:Nigeria:english,Papa Mustapha Daniel,파파 무스타파 다니엘,다니엘,False
301657,16110,Bader Munshi,Bader Mohammed Youssef,Munshi,Bader Mohammed Youssef Munshi,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Bader Mohammed Youssef Munshi,바데르 모하메드 이우스세프 무느시이,무느시이,False
301658,9536,J. Andrews,Joshua Matthew,Andrews,Joshua Matthew Andrews,England,Gillingham,England,League Cup,조슈아 매튜 앤드류스,앤드류스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,조슈아 매튜 앤드류스,앤드류스,False
301763,2933,P. Ratkov,Petar,Ratkov,Petar Ratkov,Serbia,Red Bull Salzburg,Austria,UEFA Champions League; UEFA Europa League,페타르 라트코브,라트코브,verified-seed-csv,player_translation_ucl_2025_remaining.csv,페타르 라트코브,라트코브,False
301771,818,S. Adingra,Simon,Adingra,Simon Adingra,Côte d'Ivoire,Monaco; Sunderland,England; France,FA Cup; Premier League; UEFA Champions League,시몬 아딩그라,아딩그라,verified-seed-csv,player_translation_epl_2025.csv,시몬 아딩그라,아딩그라,False
301772,16228,M. Łęgowski,Mateusz,Łęgowski,Mateusz Łęgowski,Poland,,,,,,nationality-phonetic:Poland:polish,Mateusz Łęgowski,마테우슈 우고프스키,우고프스키,False
301867,14666,G. Langston,George James Barbosa,Langston,George James Barbosa Langston,England,Braintree,England,FA Cup,조지 제임스 바르보사 랭스턴,랭스턴,verified-seed-csv,player_translation_fa_cup_2025.csv,조지 제임스 바르보사 랭스턴,랭스턴,False
302277,2496,Rubén Gómez,Rubén,Gómez Peris,Rubén Gómez Peris,Spain,,,,,,nationality-phonetic:Spain:spanish,Rubén Gómez Peris,루베느 고메스 페리스,고메스,False
302411,9281,Luke Hewitson,Luke,Hewitson,Luke Hewitson,England,,,,,,nationality-phonetic:England:english,Luke Hewitson,루케 흐에우이트소느,흐에우이트소느,False
302432,6076,A. Bianco,Alessandro,Bianco,Alessandro Bianco,Italy,PAOK,Greece,UEFA Europa League,알레산드로 비앙코,비앙코,verified-seed-csv,player_translation_uel_2025_remaining.csv,알레산드로 비앙코,비앙코,False
302622,7298,K. Keben,Kévin,Keben Biakolo,Kévin Keben Biakolo,Cameroon,Watford,England,FA Cup; League Cup,케빈 케벤 비아콜로,케벤,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,케빈 케벤 비아콜로,케벤,False
302861,16091,Sulaiman Hazazi,Sulaiman Yahya Salman,Hazazi,Sulaiman Yahya Salman Hazazi,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Sulaiman Yahya Salman Hazazi,수라이마느 이아흐이아 사르마느 흐아즈아즈이,흐아즈아즈이,False
302868,2934,D. Guindo,Daouda,Guindo,Daouda Guindo,Mali,,,,,,nationality-phonetic:Mali:french,Daouda Guindo,다우다 구이느도,구이느도,False
302869,2951,N. Dorgeles,Nene,Dorgeles,Nene Dorgeles,Mali,Fenerbahçe; Red Bull Salzburg,Austria; Turkey,UEFA Champions League; UEFA Europa League,네네 도르젤레스,도르젤레스,verified-seed-csv,player_translation_ucl_2025_remaining.csv,네네 도르젤레스,도르젤레스,False
302915,2935,M. Diambou,Mamady,Diambou,Mamady Diambou,Mali,Red Bull Salzburg,Austria,UEFA Champions League; UEFA Europa League,마마디 디암부,디암부,verified-seed-csv,player_translation_ucl_2025_remaining.csv,마마디 디암부,디암부,False
303004,5857,Daniel Dos Santos,Daniel,Dos Santos Correia,Daniel Dos Santos Correia,Switzerland,,,,,,nationality-phonetic:Switzerland:german,Daniel Dos Santos Correia,다니엘 사느토스 코르라이아,사느토스,False
303010,8835,Daniel Gore,Daniel,Gore,Daniel Gore,England,Rotherham,England,League Cup,다니엘 고어,고어,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,다니엘 고어,고어,False
303020,8972,F. Lissah,Filip,Lissah,Filip Lissah,England,,,,,,nationality-phonetic:England:english,Filip Lissah,피리프 리스사흐,리스사흐,False
303118,2049,S. Kotto,Samuel Junior,Kotto,Samuel Junior Kotto,Cameroon,,,,,,nationality-phonetic:Cameroon:french,Samuel Junior Kotto,사무엘 주우니오르 코트토,코트토,False
303294,2107,M. Djimet,Moustapha,Djimet,Moustapha Djimet,Central African Republic,,,,,,nationality-phonetic:Central African Republic:french,Moustapha Djimet,무스타파 드주이메트,드주이메트,False
303322,1842,N. Djiga,Yacouba Nasser,Djiga,Yacouba Nasser Djiga,Burkina Faso,Rangers,Scotland,UEFA Champions League; UEFA Europa League,야쿠바 나세르 지가,지가,verified-seed-csv,player_translation_ucl_2025_remaining.csv,야쿠바 나세르 지가,지가,False
303362,18565,R. Belghali,Rafik,Belghali,Rafik Belghali,Algeria,,,,라피크 벨갈리,벨갈리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,라피크 벨갈리,벨갈리,False
303378,2401,Javi Serrano,Javier,Serrano Martínez,Javier Serrano Martínez,Spain,,,,,,nationality-phonetic:Spain:spanish,Javier Serrano Martínez,ㅎ아비르 세르라노 마르티네스,세르라노,False
303460,10519,D. Ballard,Dominic,Ballard,Dominic Ballard,England,Leyton Orient,England,FA Cup,도미닉 발라드,발라드,verified-seed-csv,player_translation_fa_cup_2025.csv,도미닉 발라드,발라드,False
303462,7989,K. Doyle,Kamari,Doyle,Kamari Doyle,England,Reading,England,League Cup,카마리 도일,도일,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,카마리 도일,도일,False
303467,7670,A. Fatawu,Issahaku Abdul,Fatawu,Issahaku Abdul Fatawu,Ghana,Ghana,Ghana,World Cup,이사하쿠 압둘 파타우,파타우,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,이사하쿠 압둘 파타우,파타우,False
303468,16808,D. Afriyie,Daniel,Afriyie Barnieh,Daniel Afriyie Barnieh,Ghana,Ghana,Ghana,World Cup,다니엘 아프리이,아프리이,verified-seed-csv,player_translation_world_cup_2022.csv,다니엘 아프리이,아프리이,False
303474,16747,Philomon Baffour,Philemon,Baffour,Philemon Baffour,Ghana,,,,,,nationality-phonetic:Ghana:english,Philemon Baffour,피레모느 바프푸르,바프푸르,False
303512,16576,A. Ramzi,Achraf,Ramzi,Achraf Ramzi,Morocco,,,,,,nationality-phonetic:Morocco:arabic,Achraf Ramzi,아치라프 라므즈이,라므즈이,False
303560,8456,H. Vaughan,Harry Patrick,Vaughan,Harry Patrick Vaughan,Republic of Ireland,,,,,,nationality-phonetic:Republic of Ireland:english,Harry Patrick Vaughan,흐아르리 파트리크크 바우가느,바우가느,False
303680,3661,I. Pavlić,Ivan,Pavlić,Ivan Pavlić,Netherlands,,,,,,nationality-phonetic:Netherlands:dutch,Ivan Pavlić,이파느 파프리크,파프리크,False
303749,3216,F. Ramani,Ferat,Ramani,Ferat Ramani,North Macedonia,,,,,,nationality-phonetic:North Macedonia:macedonian,Ferat Ramani,페라트 라마니,라마니,False
304003,2083,A. Đurić,Andrej,Đurić,Andrej Đurić,Serbia,Malmo FF,Sweden,UEFA Champions League; UEFA Europa League,안드레아 듀리치,듀리치,current-clean-ko,player_translation,안드레아 듀리치,듀리치,False
304026,8763,A. Forson,Amankwah,Forson,Amankwah Forson,Ghana,Norwich,England,FA Cup,아만콰 포슨,포슨,verified-seed-csv,player_translation_fa_cup_2025.csv,아만콰 포슨,포슨,False
304050,3802,T. Oshima,Takuto,Oshima,Takuto Oshima,Japan,FC Noah,Armenia,UEFA Champions League,타쿠토 오시마,오시마,verified-seed-csv,player_translation_ucl_2025_remaining.csv,타쿠토 오시마,오시마,False
304057,17665,O. Davis,Orman,Davis,Orman Davis,Panama,,,,오르만 다비스,다비스,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,오르만 다비스,다비스,False
304161,2569,B. Traoré,Bénie Adama,Traoré,Bénie Adama Traoré,Côte d'Ivoire,FC Basel 1893,Switzerland,UEFA Europa League,베니 트라오레,트라오레,verified-seed-csv,player_translation_uel_2025_remaining.csv,베니 트라오레,트라오레,False
304228,1745,Z. Debast,Zeno Koen,Debast,Zeno Koen Debast,Belgium,Belgium; Sporting CP,Belgium; Portugal,UEFA Champions League; World Cup,제노 데바스트,데바스트,verified-seed-csv,player_translation_ucl_2025_remaining.csv,제노 데바스트,데바스트,False
304229,18575,M. Mastil,Melvin Feyçal,Mastil,Melvin Feyçal Mastil,France,,,,멜빈 페이살 마스틸,마스틸,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,멜빈 페이살 마스틸,마스틸,False
304249,10643,I. Varfolomeev,Ivan,Varfolomeev,Ivan Varfolomeev,Ukraine,Lincoln,England,League Cup,이반 바르폴로메에프,바르폴로메에프,verified-seed-csv,player_translation_league_cup_2025_final.csv,이반 바르폴로메에프,바르폴로메에프,False
304288,9674,Declan Frith,Declan,Frith,Declan Frith,England,Peterborough,England,FA Cup,덱란 프리스,프리스,verified-seed-csv,player_translation_fa_cup_2025.csv,덱란 프리스,프리스,False
304301,9789,Jake Thomas Batty,Jake Thomas,Batty,Jake Thomas Batty,England,,,,,,nationality-phonetic:England:english,Jake Thomas Batty,지아케 토마스 바트티,바트티,False
304305,8721,S. Finch,Sonny,Finch,Sonny Finch,England,Middlesbrough,England,League Cup,소니 핀치,핀치,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,소니 핀치,핀치,False
304317,347,T. Dibling,Tyler-Jay,Dibling,Tyler-Jay Dibling,England,Everton,England,FA Cup; League Cup; Premier League,톰 디블링,디블링,verified-seed-csv,player_translation_epl_2025.csv,톰 디블링,디블링,False
304318,7442,Cameron Bragg,Cameron,Bragg,Cameron Bragg,England,Southampton,England,FA Cup,캐머런 브래그,브래그,verified-seed-csv,player_translation_fa_cup_2025.csv,캐머런 브래그,브래그,False
304320,8658,D. Ozoh,David Ikechukwu,Ozoh,David Ikechukwu Ozoh,England,Derby,England,FA Cup; League Cup,데이비드 이케추쿠 오조,오조,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,데이비드 이케추쿠 오조,오조,False
304373,1935,D. De Roeve,Denzel,De Roeve,Denzel De Roeve,Belgium,Brann,Norway,UEFA Champions League; UEFA Europa League,덴젤 데 로에브,데 로에브,verified-seed-csv,player_translation_ucl_2025_remaining.csv,덴젤 데 로에브,데 로에브,False
304467,18099,Jehad Abdullatif Ahm,Jehad,Abdullatif Ahm,Jehad Abdullatif Ahm,Saudi Arabia,,,,제하드 압둘라티프 아흐마,제하드,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,제하드 압둘라티프 아흐마,제하드,False
304769,9853,A. Segecic,Adrian,Segecic,Adrian Segecic,Australia,Portsmouth,England,FA Cup; League Cup,에이드리언 세게치치,세게치치,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,에이드리언 세게치치,세게치치,False
304782,17728,T. Hayakawa,Tomoki,Hayakawa,Tomoki Hayakawa,Japan,,,,하야카와 도모키,도모키,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,하야카와 도모키,도모키,False
304853,98,A. Scott,Alex Jay,Scott,Alex Jay Scott,England,Bournemouth,England,FA Cup; League Cup; Premier League,알렉스 스콧,스콧,verified-seed-csv,player_translation_epl_2025.csv,알렉스 스콧,스콧,False
304895,2570,E. Essiam,Emmanuel,Essiam,Emmanuel Essiam,Ghana,,,,,,nationality-phonetic:Ghana:english,Emmanuel Essiam,에므마누에르 에스시아므,에스시아므,False
304918,6341,A. Yokoyama,Ayumu,Yokoyama,Ayumu Yokoyama,Japan,Genk,Belgium,UEFA Europa League,요코야마 아유무,아유무,verified-seed-csv,player_translation_uel_2025_remaining.csv,요코야마 아유무,아유무,False
304951,15841,Lee Gi-Hyuk,Gi-Hyuk,Lee,Gi-Hyuk Lee,Korea Republic,,,,기혁 이,이,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,기혁 이,이,False
304958,1778,Yang Hyun-Jun,Hyun-Jun,Yang,Hyun-Jun Yang,Korea Republic,Celtic,Scotland,UEFA Champions League; UEFA Europa League,양현준,양현준,verified-seed-csv,player_translation_ucl_2025_remaining.csv,양현준,양현준,False
304965,17889,Kim Bong-Soo,Bong-Soo,Kim,Bong-Soo Kim,Korea Republic,,,,봉수 김,김,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,봉수 김,김,False
304984,2888,J. Spileers,Jorne,Spileers,Jorne Spileers,Belgium,Club Brugge KV,Belgium,UEFA Champions League,조르네 스필리어스,스필리어스,verified-seed-csv,player_translation_ucl_2025_remaining.csv,조르네 스필리어스,스필리어스,False
305450,3126,E. Annan,Ebenezer,Annan,Ebenezer Annan,Ghana,,,,,,nationality-phonetic:Ghana:english,Ebenezer Annan,에베네즈에르 아느나느,아느나느,False
305698,17666,H. Hurtado,Héctor Humberto,Hurtado Biscanio,Héctor Humberto Hurtado Biscanio,Panama,,,,에크토르 우문베르토 우르타도 비스카니오,우르타도,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,에크토르 우문베르토 우르타도 비스카니오,우르타도,False
305728,7529,Jack Kingdon,Jack,Kingdon,Jack Kingdon,England,,,,,,nationality-phonetic:England:english,Jack Kingdon,지아크크 키느그도느,키느그도느,False
305730,568,J. Hinshelwood,Jack Luca,Hinshelwood,Jack Luca Hinshelwood,England,Brighton,England,FA Cup; League Cup; Premier League,J. 힌셀우드,힌셀우드,manual-common-name,Jack Hinshelwood,잭 힌셜우드,힌셜우드,True
305732,9778,T. Wilson-Brown,Thomas,Wilson-Brown,Thomas Wilson-Brown,England,Swindon Town,England,FA Cup; League Cup,토마스 윌슨-브라운,윌슨-브라운,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,토마스 윌슨-브라운,윌슨-브라운,False
305733,7274,W. Alves,William Thomas,Alves,William Thomas Alves,England,Leicester,England,League Cup,윌리엄 토마스 알베스,알베스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,윌리엄 토마스 알베스,알베스,False
305809,3721,João Pedro,João Pedro,de Moura Siembarski,João Pedro de Moura Siembarski,Brazil,,,,,,wikidata-ko-label,João Pedro,주앙 페드루,페드루,False
305816,2571,Metinho,Abemly Meto,Silu,Abemly Meto Silu,Brazil,FC Basel 1893,Switzerland,UEFA Champions League; UEFA Europa League,아벰리 메토 실루,메토,verified-seed-csv,player_translation_ucl_2025_remaining.csv,아벰리 메토 실루,메토,False
305832,18876,M. Galarza,Matías,Galarza Fonda,Matías Galarza Fonda,Paraguay,,,,마티아스 가라르사,가라르사,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,마티아스 가라르사,가라르사,False
305834,485,Andrey Santos,Andrey,Nascimento dos Santos,Andrey Nascimento dos Santos,Brazil,Chelsea,England,FA Cup; League Cup; Premier League; UEFA Champions League,안드레이 산토스,산토스,verified-seed-csv,player_translation_epl_2025.csv,안드레이 산토스,산토스,False
305853,5580,Fernando Neto,Fernando Antônio,Evangelista da Silva Neto,Fernando Antônio Evangelista da Silva Neto,Brazil,,,,,,nationality-phonetic:Brazil:portuguese,Fernando Antônio Evangelista da Silva Neto,페르난도 에바느게리스타,에바느게리스타,False
306109,16012,S. Abdollahi,Sina,Abdollahi,Sina Abdollahi,Iran,,,,,,nationality-phonetic:Iran:persian,Sina Abdollahi,시나 아브도르라흐이,아브도르라흐이,False
306190,3763,A. Dzagania,Amiran,Dzagania,Amiran Dzagania,Georgia,,,,,,nationality-phonetic:Georgia:georgian,Amiran Dzagania,아미라느 즈아가니아,즈아가니아,False
306192,3860,L. Odisharia,Lasha,Odisharia,Lasha Odisharia,Georgia,,,,,,nationality-phonetic:Georgia:georgian,Lasha Odisharia,라시아 오디시아리아,오디시아리아,False
306195,3764,Z. Lataria,Zurab,Lataria,Zurab Lataria,Georgia,,,,,,nationality-phonetic:Georgia:georgian,Zurab Lataria,즈우라브 라타리아,라타리아,False
306317,18696,Loay Al Ani,Loay,Al Ani,Loay Al Ani,Iraq,,,,로아이 알 아니,로아이 알 아니,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,로아이 알 아니,로아이 알 아니,False
306368,3515,Ricardinho,Ricardo,Viana Filho,Ricardo Viana Filho,Brazil,Kairat Almaty,Kazakhstan,UEFA Champions League,히카르지뉴,히카르지뉴,verified-seed-csv,player_translation_ucl_2025_remaining.csv,히카르지뉴,히카르지뉴,False
306380,18084,Musab Al Juwayr,Musab Fahad Zaid,Al Juwayr,Musab Fahad Zaid Al Juwayr,Saudi Arabia,,,,무사브 파하드 자이드 알 쥬와이르,무사브 알 쥬와이르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,무사브 파하드 자이드 알 쥬와이르,무사브 알 쥬와이르,False
306578,16551,K. Vargas,Kenneth Gerardo,Vargas Vargas,Kenneth Gerardo Vargas Vargas,Costa Rica,,,,,,nationality-phonetic:Costa Rica:spanish,Kenneth Gerardo Vargas Vargas,케느네트흐 헤라르도 바르가스 바르가스,바르가스,False
306618,15861,Kang Seong-Jin,Seong-Jin,Kang,Seong-Jin Kang,Korea Republic,,,,,,wikidata-ko-label,Seong-Jin Kang,강성진,강성진,False
306652,2115,V. Pigas,Vadim,Pigas,Vadim Pigas,Belarus,,,,,,nationality-phonetic:Belarus:belarusian,Vadim Pigas,바디므 피가스,피가스,False
306706,18207,A. Giay,Agustín,Giay,Agustín Giay,Argentina,,,,아구스틴 기아이,기아이,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,아구스틴 기아이,기아이,False
306716,17492,A. Rodríguez,Alejandro,Rodríguez Bahena,Alejandro Rodríguez Bahena,Colombia,,,,알레한드로 로드리게스 바에나,바에나,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알레한드로 로드리게스 바에나,바에나,False
306727,8036,J. Solis,Jhon Elmer,Solis Romero,Jhon Elmer Solis Romero,Colombia,Birmingham,England,FA Cup,존 엘머 솔리스 로메로,솔리스,verified-seed-csv,player_translation_fa_cup_2025.csv,존 엘머 솔리스 로메로,솔리스,False
306826,3722,R. Aan,Romeo,Aan,Romeo Aan,Estonia,,,,,,nationality-phonetic:Estonia:estonian,Romeo Aan,로메오 아아느,아아느,False
306940,6330,Y. Medina,Yaimar Abel,Medina Ortiz,Yaimar Abel Medina Ortiz,Ecuador,Genk,Belgium,UEFA Europa League,야이마르 아벨 메디나 오르티스,메디나,verified-seed-csv,player_translation_uel_2025_remaining.csv,야이마르 아벨 메디나 오르티스,메디나,False
306954,8571,A. Henriksson,Per Axel Nils,Henriksson,Per Axel Nils Henriksson,Sweden,Blackburn,England,FA Cup; League Cup,페르 악셀 닐스 헨릭손,헨릭손,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,페르 악셀 닐스 헨릭손,헨릭손,False
306955,2069,O. Rosengren,Otto Eric,Rosengren,Otto Eric Rosengren,Sweden,Malmo FF,Sweden,UEFA Champions League; UEFA Europa League,오토 에릭 로젠그렌,로젠그렌,verified-seed-csv,player_translation_ucl_2025_remaining.csv,오토 에릭 로젠그렌,로젠그렌,False
306979,1822,H. Igamane,Hamza,Igamane,Hamza Igamane,Morocco,Lille; Rangers,France; Scotland,UEFA Champions League; UEFA Europa League,함자 이가마네,이가마네,verified-seed-csv,player_translation_ucl_2025_remaining.csv,함자 이가마네,이가마네,False
307117,4936,D. Osorio,Darío Esteban,Osorio Osorio,Darío Esteban Osorio Osorio,Chile,FC Midtjylland,Denmark,UEFA Europa League,다리오 에스테반 오소리오 오소리오,오소리오,verified-seed-csv,player_translation_uel_2025_remaining.csv,다리오 에스테반 오소리오 오소리오,오소리오,False
307123,525,N. O&apos;Reilly,Nico,O'Reilly,Nico O'Reilly,England,Manchester City,England,FA Cup; League Cup; Premier League; UEFA Champions League,니코 오라일리,오라일리,verified-seed-csv,player_translation_epl_2025.csv,니코 오라일리,오라일리,False
307244,16577,H. Rahimi,El Houssine,Rahimi,El Houssine Rahimi,Morocco,,,,,,nationality-phonetic:Morocco:arabic,El Houssine Rahimi,흐우스시네 라흐이미,라흐이미,False
307333,3780,R. Kurtanidze,Revaz,Kurtanidze,Revaz Kurtanidze,Georgia,,,,,,nationality-phonetic:Georgia:georgian,Revaz Kurtanidze,레바즈 쿠르타니즈에,쿠르타니즈에,False
307381,18718,A. Davronov,Alibek,Davronov,Alibek Davronov,Uzbekistan,,,,알리벡 다브로노프,다브로노프,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알리벡 다브로노프,다브로노프,False
307386,18751,Z. Abdurahmatov,Zafarmurod,Abdurahmatov,Zafarmurod Abdurahmatov,Uzbekistan,,,,자파르무로드 압두라흐마토프,압두라흐마토프,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,자파르무로드 압두라흐마토프,압두라흐마토프,False
307417,2116,V. Kalinin,Vladislav,Kalinin,Vladislav Kalinin,Belarus,,,,,,nationality-phonetic:Belarus:belarusian,Vladislav Kalinin,브라디스라브 카리니느,카리니느,False
307426,1575,A. Nagalo,Adamo,Nagalo,Adamo Nagalo,Burkina Faso,PSV Eindhoven,Netherlands,UEFA Champions League,아다모 나갈로,나갈로,verified-seed-csv,player_translation_ucl_2025_remaining.csv,아다모 나갈로,나갈로,False
