"id","player_id","team_id","eng_name","kor_name","kor_short_name","created_at"
1163,15799,55,F. Onyeka,프란치스코 오니에카,오니에카,2025-09-01 00:09:03.261
1222,330437,35,Álex Jiménez,알렉스 히메네스,히메네스,2025-09-21 13:09:17.743
890,19267,1844,H. Adelakun,H. 아델라쿤,아델라쿤,2025-06-28 08:25:39.203
893,362767,1844,M. Young,엠 영,영,2025-06-28 08:25:39.261
895,10379,121,Bruno Fuchs,브루노 푸크스,푸크스,2025-06-28 15:39:39.670
896,153083,121,Emiliano Martínez,에밀리아노 마르티네스,마르티네스,2025-06-28 15:39:40.010
897,425714,121,Allan,알란,알란,2025-06-28 15:39:40.043
898,9917,121,Mayke,마이케,마이케,2025-06-28 17:35:00.604
899,128,9568,Jordi Alba,조르디 알바,알바,2025-06-29 17:49:07.532
900,5995,127,N. de la Cruz,엔 델라 크루즈,델라 크루즈,2025-06-29 21:53:30.682
95,617,50,Ederson,에데르송,에데르송,2025-06-15 18:00:57.746
901,44349,2932,Mohamed Kanno,모하메드 칸노,칸노,2025-07-01 09:27:49.204
902,202381,2932,Moteb Al-Harbi,모테브 알하르비,알하르비,2025-07-01 09:27:49.282
903,44332,2932,A. Al Bulayhi,알 불라이히,불라이히,2025-07-01 09:27:50.093
904,44701,2932,K. Al Ghannam,K. 알 가남,알 가남,2025-07-01 09:27:50.095
905,286354,2932,H. Al Yami,H. 알 야미,알 야미,2025-07-01 09:27:50.097
906,306380,2932,M. Al Juwayr,엠 알 주웨어,알 주웨어,2025-07-01 09:27:50.102
907,44507,2932,A. Lajami,에이 라자미,라자미,2025-07-01 09:27:50.105
908,861,496,Daniele Rugani,다니엘레 루가니,루가니,2025-07-01 18:58:17.424
909,305799,121,Micael,미카엘,미카엘,2025-07-05 00:49:47.661
910,279800,121,Vanderlan,반더란,반더란,2025-07-05 00:49:47.747
911,44325,2932,A. Hamdallah,알리 해므달라,해므달라,2025-07-05 00:50:31.304
912,380435,2932,Kaio Cesar,카이오 세자르,세자르,2025-07-05 00:50:31.314
913,10329,49,Joao Pedro,조아우 페드로,페드로,2025-07-05 02:34:40.727
914,2454,124,Y. Soteldo,와이 소텔도,소텔도,2025-07-08 20:55:13.459
915,181638,698,Adrian Armental,에드리안 아르멘탈,아르멘탈,2025-07-08 21:58:22.077
916,144828,698,Gabri Garcia,가브리엘 가르시아,가르시아,2025-07-08 21:58:22.086
917,217441,698,Facundo Álvarez,파쿤도 알바레스,알바레스,2025-07-08 21:58:22.091
918,185165,698,Pablo Rodríguez,파블로 로드리게스,로드리게스,2025-07-08 21:58:22.091
919,155011,698,Bradley Banda,브래들리 반다,반다,2025-07-08 21:58:22.092
920,185563,698,Fran Paul,프란 폴,폴,2025-07-08 21:58:22.093
921,104882,698,Manuel Sanchez,마누엘 산체스,산체스,2025-07-08 21:58:22.095
922,119019,698,Juan Manuel Gonzalez Perez,후안 마누엘 곤잘레스 페레스,마누엘 곤잘레스 페레스,2025-07-08 21:58:22.103
923,91252,698,Álvaro Rey,알바로 레이,레이,2025-07-08 21:58:22.106
924,55929,698,Ethan Jolley,이단 졸리,졸리,2025-07-08 21:58:22.115
925,188408,698,Geovanni Barba,제오반니 바르바,바르바,2025-07-08 21:58:22.151
926,131270,2266,Odhran Casey,오드란 케이시,케이시,2025-07-08 21:58:22.594
927,119490,2266,Jonathan Addis,조나단 아디스,아디스,2025-07-08 21:58:22.596
928,117337,2266,Conor Pepper,코너 페퍼,페퍼,2025-07-08 21:58:22.598
929,87930,2266,Joe Gormley,조 골므리,골므리,2025-07-08 21:58:22.600
930,106075,2266,Ryan Curran,라이언 커런,커런,2025-07-08 21:58:22.600
931,17855,2266,Luke Conlan,루크 콘란,콘란,2025-07-08 21:58:22.600
932,69373,2266,Jack Keaney,잭 키니,키니,2025-07-08 21:58:22.601
933,440042,2266,Harry Wilson,해리 윌슨,윌슨,2025-07-08 21:58:22.601
934,391288,2266,Shea Kearney,쉐아 키어니,키어니,2025-07-08 21:58:22.610
935,106034,2266,Rory Hale,로리 헤일,헤일,2025-07-08 21:58:22.660
936,348175,2266,Lewis Ridd,루이스 리드,리드,2025-07-08 21:58:22.669
937,323217,698,A. Martinez,에이 마르티네스,마르티네스,2025-07-08 21:58:23.687
938,45216,2266,S. Gordon,에스 고든,고든,2025-07-08 21:58:23.688
939,284489,2266,S. Stewart,에스 스튜어트,스튜어트,2025-07-08 21:58:23.691
940,60698,2266,E. McWoods,이. 맥우즈,맥우즈,2025-07-08 21:58:23.696
941,25759,698,L. Volz,엘 볼츠,볼츠,2025-07-08 21:58:23.697
942,182833,698,J. Forjan,J. 포르잔,포르잔,2025-07-08 21:58:23.697
943,184968,698,H. Adamou,H. 아다무,아다무,2025-07-08 21:58:23.714
944,40565,347,Mateusz Skrzypczak,마테우시 스크지프차크,스크지프차크,2025-08-11 08:14:12.827
945,50922,347,João Moutinho,죠아오 무티뉴,무티뉴,2025-08-11 08:14:12.924
946,47910,347,Leo Bengtsson,레오 벵트손,벵트손,2025-08-11 08:14:12.929
947,40529,347,Filip Jagiełło,필립 야기엘로,야기엘로,2025-08-11 08:14:12.933
948,269892,347,Antoni Kozubal,안토니 코주발,코주발,2025-08-11 08:14:12.935
949,126896,347,Bartosz Mrozek,바르토시 모로제크,모로제크,2025-08-11 08:14:12.936
950,25619,347,Mikael Ishak,미카엘 이삭,이삭,2025-08-11 08:14:12.935
951,8564,347,Ali Gholizadeh,알리 골리자데,골리자데,2025-08-11 08:14:12.960
952,27760,347,Luis Palma,루이스 팔마,팔마,2025-08-11 08:14:12.961
953,1414,347,Antonio Milić,안토니오 밀리치,밀리치,2025-08-11 08:14:12.973
954,15491,347,Joel Pereira,조엘 페레이라,페레이라,2025-08-11 08:14:13.002
955,41089,598,Matheus,마테우스,마테우스,2025-08-11 08:14:13.623
956,80566,598,Rodrigão,로드리가오,로드리가오,2025-08-11 08:14:13.654
957,841,598,Nair Tiknizyan,나이르 틱니지안,틱니지안,2025-08-11 08:14:13.687
958,197985,598,Young-woo Seol,설영우,설영우,2025-08-11 08:14:13.691
959,2821,598,Miloš Veljković,밀로시 벨코비치,벨코비치,2025-08-11 08:14:13.693
960,17789,598,Timi Max Elšnik,티미 막스 엘슈닉,막스 엘슈닉,2025-08-11 08:14:13.695
961,63475,598,Bruno Duarte,브루노 두아르테,두아르테,2025-08-11 08:14:13.696
962,353,598,Mirko Ivanić,미르코 이바니치,이바니치,2025-08-11 08:14:13.700
963,263410,598,Milson,밀손,밀손,2025-08-11 08:14:13.727
964,14379,598,Cherif Ndiaye,셰리프 디아예,디아예,2025-08-11 08:14:13.729
965,129103,347,F. Szymczak,F. 시즘차크,시즘차크,2025-08-11 08:14:14.669
966,50910,598,A. Katai,에이 카타이,카타이,2025-08-11 08:14:14.674
967,162029,347,Pablo Rodríguez,파블로 로드리게스,로드리게스,2025-08-11 08:14:14.675
968,328648,598,S. Babicka,에스 바비카,바비카,2025-08-11 08:14:14.675
970,373423,347,G. Þórðarson,기. 토르다르손,토르다르손,2025-08-11 08:14:14.681
972,345322,347,T. Ouma,티. 오우마,오우마,2025-08-11 08:14:14.704
974,371957,347,Bartlomiej Baranski,바르틀로미에 바란스키,바란스키,2025-08-11 08:14:15.093
976,55342,347,Daniel Hakans,다니엘 하칸스,하칸스,2025-08-11 08:14:15.111
977,161176,347,Patrik Walemark,패트릭 왈레마크,왈레마크,2025-08-11 08:14:15.194
978,37784,209,Sem Steijn,세름 스타인,스타인,2025-08-11 08:15:00.072
979,326067,209,Anis Hadj Moussa,아니스 하지 무사,하지 무사,2025-08-11 08:15:00.124
989,284071,209,O. Targhalline,오. 타르갈린,타르갈린,2025-08-11 08:15:02.221
1159,284428,65,O. Hutchinson,오디온 허친슨,허친슨,2025-08-31 23:57:33.223
1160,284797,55,D. Ouattara,드라마니 와타라,와타라,2025-09-01 00:09:02.095
1223,339201,746,Chris Rigg,크리스 리그,리그,2025-09-21 13:37:28.528
1225,19911,746,L. O'Nien,루크 오니언,오니언,2025-09-21 13:37:31.003
980,2901,209,In-Beom Hwang,황인범,황인범,2025-08-11 08:15:00.124
988,162004,611,B. Elmaz,비 엘마즈,엘마즈,2025-08-11 08:15:02.210
996,297583,209,Jeyland Mitchell,제일랜드 미첼,미첼,2025-08-11 08:15:02.729
1158,9366,65,Igor Jesus,이고르 제주스,제주스,2025-08-31 23:57:33.223
1224,889,66,V. Lindelof,빅토르 린델로프,린델로프,2025-09-21 13:37:31.002
969,1249,598,P. Olayinka,피. 올라잉카,올라잉카,2025-08-11 08:14:14.681
971,3001,347,R. Gumny,알 구미니,구미니,2025-08-11 08:14:14.681
973,18830,598,M. Arnautović,M. 아르나우토비치,아르나우토비치,2025-08-11 08:14:14.710
975,31556,347,Radoslaw Murawski,라도슬라프 무라우스키,무라우스키,2025-08-11 08:14:15.096
981,337587,209,Jordan Bos,조던 보스,보스,2025-08-11 08:15:00.151
982,1949,209,Anel Ahmedhodžić,아넬 아흐메드호지치,아흐메드호지치,2025-08-11 08:15:00.152
983,342163,209,Leo Sauer,레오 소어,소어,2025-08-11 08:15:00.159
984,32858,209,Tsuyoshi Watanabe,쓰요시 와타나베,와타나베,2025-08-11 08:15:00.213
985,161661,611,Archie Brown,아치 브라운,브라운,2025-08-11 08:15:01.192
986,74,611,Sofyan Amrabat,소피안 암라바트,암라바트,2025-08-11 08:15:01.211
987,134590,611,Oğuz Aydın,오구즈 아이딘,아이딘,2025-08-11 08:15:01.307
990,162703,209,C. Tengstedt,C. 텅스테트,텅스테트,2025-08-11 08:15:02.221
991,458540,209,G. Diarra,G. 디아라,디아라,2025-08-11 08:15:02.249
992,314266,209,L. Valente,L. 발렌테,발렌테,2025-08-11 08:15:02.255
993,130,611,Nélson Semedo,넬손 세메도,세메도,2025-08-11 08:15:02.310
994,13489,611,J. Durán,제이 두란,두란,2025-08-11 08:15:02.334
995,12724,611,Anderson Souza Conceicao Talis,안데르손 소우자 콘세이손 탈리스,소우자 콘세이손 탈리스,2025-08-11 08:15:02.725
997,138874,209,Antef Tsoungui,안테프 쯩기,쯩기,2025-08-11 08:15:02.731
998,361888,209,Shiloh Kiesar t Zand,실로 키에사르트 잔트,키에사르트 잔트,2025-08-11 08:15:02.790
999,174565,40,Hugo Ekitiké,우고 에키티케,에키티케,2025-08-15 18:54:46.863
1000,206254,40,Miloš Kerkez,밀로시스 케르케즈,케르케즈,2025-08-15 18:54:46.898
1001,152654,40,Jeremie Frimpong,제레미 프림퐁,프림퐁,2025-08-15 18:54:46.907
1002,203224,40,Florian Wirtz,플로리안 비르츠,비르츠,2025-08-15 18:54:46.914
1003,22136,35,Bafodé Diakité,바포데 디아키테,디아키테,2025-08-15 18:54:47.367
1004,162267,35,Adrien Truffert,아드리앙 트뤼페르,트뤼페르,2025-08-15 18:54:47.368
1005,118307,35,Đorđe Petrović,조르제 페트로비치,페트로비치,2025-08-15 18:54:47.374
1006,162904,40,Rhys Williams,라이스 윌리엄스,윌리엄스,2025-08-15 18:54:48.805
1007,310187,40,Stefan Bajcetic,스테판 바이체틱,바이체틱,2025-08-15 18:54:48.890
1008,18889,40,Freddie Woodman,프레디 우드먼,우드먼,2025-08-15 18:54:48.899
1009,31057,35,H. J. Traore,H. J. 트라오레,J. 트라오레,2025-08-15 20:34:29.407
1010,30410,40,F. Chiesa,F. 키에사,키에사,2025-08-15 20:42:39.414
1011,368030,35,E. J. Kroupi,이.제이. 크루피,크루피,2025-08-15 20:55:49.390
1012,36878,66,Marco Bizot,마르코 비조트,비조트,2025-08-16 11:22:31.772
1013,153430,34,Anthony Elanga,안토니 엘랑가,엘랑가,2025-08-16 11:22:32.383
1014,388013,66,Andres Garcia,안드레스 가르시아,가르시아,2025-08-16 11:22:33.848
1015,15911,47,Mohammed Kudus,모하메드 쿠두스,쿠두스,2025-08-16 13:43:35.928
1016,375915,44,Quilindschy Hartman,퀼린치 하트만,하트만,2025-08-16 13:43:36.611
1017,196855,44,Jaidon Anthony,제이던 앤서니,앤서니,2025-08-16 13:43:36.679
1018,47903,44,Hjalmar Ekdal,야르마르 에크달,에크달,2025-08-16 13:43:36.682
1019,180560,44,Hannibal Mejbri,한니발 메즈브리,메즈브리,2025-08-16 13:43:36.684
1020,18886,44,Martin Dúbravka,마틴 두브라프카,두브라프카,2025-08-16 13:43:36.687
1021,179400,44,Maxime Estève,막심 에스테브,에스테브,2025-08-16 13:43:36.687
1022,627,44,Kyle Walker,카일 워커,워커,2025-08-16 13:43:36.715
1023,123469,44,Zeki Amdouni,제키 암두니,암두니,2025-08-16 13:43:38.107
1024,697,47,Manor Solomon,마노르 솔로몬,솔로몬,2025-08-16 13:43:38.108
1025,337593,47,Kota Takai,코타 타카이,타카이,2025-08-16 13:43:38.112
1026,2061,47,Bryan Gil Salvatierra,브란 길 살바티에라,길 살바티에라,2025-08-16 13:43:38.112
1027,181797,44,Bashir Humphreys,바시르 험프리스,험프리스,2025-08-16 13:43:38.113
1028,270508,44,Chimuanya Ugochukwu,치무안야 우고추쿠위,우고추쿠위,2025-08-16 13:43:38.140
1029,22,44,J. Bruun Larsen,제이 브룐 라르센,브룐 라르센,2025-08-16 15:22:49.047
1030,285,39,Ki-Jana Hoever,키-자나 호에버,호에버,2025-08-17 04:41:05.382
1031,265782,39,David Möller Wolfe,다비드 뫼러 볼프,뫼러 볼프,2025-08-17 04:41:05.386
1033,391822,39,Fer López,페르 로페스,로페스,2025-08-17 04:41:07.135
1034,280687,39,Hugo Bueno,후고 부에노,부에노,2025-08-17 04:41:07.138
1035,13708,39,Jhon Arias,존 아리아스,아리아스,2025-08-17 04:41:07.145
1036,278128,50,Joshua Wilson Esbrand,조슈아 윌슨 에스브란드,윌슨 에스브란드,2025-08-17 04:41:07.530
1037,286894,49,Jamie Gittens,제이미 기튼스,기튼스,2025-08-17 12:54:24.886
1038,380679,52,Caleb Kporha,카렙 코르하,코르하,2025-08-17 12:54:26.822
1045,115589,33,B. Sesko,비 세슈코,세슈코,2025-08-17 16:53:10.059
1046,264384,331,Mikkel Konradsen Ceide,미켈 콘라드센 케이데,콘라드센 케이데,2025-08-22 14:22:01.475
1044,136723,42,N. Madueke,노니 마두에케,마두에케,2025-08-17 16:48:10.164
1039,425733,49,Estevao,에스테방,에스테방,2025-08-17 14:16:07.539
1042,18979,42,Viktor Gyökeres,빅토르 요케레스,요케레스,2025-08-17 15:05:48.001
1041,20589,33,Bryan Mbeumo,음뵈모,음뵈모,2025-08-17 15:05:47.411
1040,1165,33,Matheus Cunha,마테우스 쿠냐,쿠냐,2025-08-17 15:05:47.331
1047,264378,331,Sander Tangvik,산더 탕비크,탕비크,2025-08-22 14:22:01.483
1164,137303,66,E. Guessand,에드윈 게상,게상,2025-09-01 00:09:03.262
1226,19035,66,H. Elliott,해리 엘리엇,엘리엇,2025-09-21 14:19:21.815
1048,205137,331,Tomáš Nemčík,토마쉬 넴치크,넴치크,2025-08-22 14:22:01.485
1049,1189,331,Emil Konradsen Ceide,에밀 콘라드센 세이데,콘라드센 세이데,2025-08-22 14:22:01.486
1050,39134,331,Adrian Nilsen Pereira,에드리안 닐센 페레이라,닐센 페레이라,2025-08-22 14:22:01.488
1051,55410,331,Santeri Väänänen,산테리 베네넨,베네넨,2025-08-22 14:22:01.489
1052,48111,331,Dino Islamović,디노 이슬라모비치,이슬라모비치,2025-08-22 14:22:01.491
1053,57422,331,Simen Bolkan Nordli,시멘 볼칸 노르들리,볼칸 노르들리,2025-08-22 14:22:01.492
1054,341059,331,Jesper Reitan-Sunde,예스퍼 라이탄-순데,라이탄-순데,2025-08-22 14:22:01.492
1056,48040,331,Aslak Fonn Witry,아슬락 폰 빗리,폰 빗리,2025-08-22 14:22:01.555
1032,162489,50,James Trafford,제임스 트래포드,트래포드,2025-08-17 04:41:06.173
1058,979,164,Dominik Kohr,도미닉 코어,코어,2025-08-22 14:22:02.039
1068,151471,331,Ole Christian Saeter,올레 크리스찬 새터,크리스찬 새터,2025-08-22 14:22:03.098
1162,292,55,J. Henderson,제이 에이치엔더슨,에이치엔더슨,2025-09-01 00:09:02.105
1227,18816,746,A. Masuaku,아샤훔 마수아쿠,마수아쿠,2025-09-21 14:40:41.837
1059,25907,164,Stefan Bell,스테판 벨,벨,2025-08-22 14:22:02.039
1072,15904,331,Ulrik Jenssen,울릭 예른센,예른센,2025-08-22 14:22:03.110
1166,19586,42,E. Eze,에브라힘 에제,에제,2025-08-31 16:58:14.438
1228,37143,746,L. Geertruida,엘 헤르트로이다,헤르트로이다,2025-09-21 14:41:11.760
1229,18,66,J. Sancho,제이든 산초,산초,2025-09-21 14:42:41.865
1065,714,164,Nadiem Amiri,나디엠 아미리,아미리,2025-08-22 14:22:02.044
1067,2906,164,Jae-sung Lee,이재성,이재성,2025-08-22 14:22:02.184
1075,39279,164,Andreas Hanche-Olsen,안드레아스 한체올센,한체올센,2025-08-22 14:22:03.122
1092,301771,746,Simon Adingra,시몬 아딩그라,아딩그라,2025-08-23 13:39:29.169
1103,297187,746,Leo Fuhr Hjelde,레오 푸르 흘데,푸르 흘데,2025-08-23 13:39:31.426
1114,18901,63,S. Longstaff,샨 롱스태프,롱스태프,2025-08-23 17:48:42.501
1117,333682,42,C. Mosquera,카를로스 모스케라,모스케라,2025-08-23 17:54:51.310
66,1096,40,D. Szoboszlai,도미니크 소보슬라이,소보슬라이,2025-06-15 18:00:47.149
64,542,40,R. Gravenberch,라이언 흐라벤베르흐,흐라벤베르흐,2025-06-15 18:00:47.134
1043,47315,42,Martín Zubimendi,마르틴 수비멘디,수비멘디,2025-08-17 15:05:48.064
737,360114,50,Abdukodir Khusanov,아브두코디르 후사노프,후사노프,2025-06-23 13:09:42.472
1060,22244,164,Anthony Caci,안토니 카치,카치,2025-08-22 14:22:02.042
1071,280339,164,Armindo Sieb,아르민도 지에브,지에브,2025-08-22 14:22:03.109
1167,336585,48,Mateus Fernandes,마테우스 페르난데스,페르난데스,2025-09-13 15:56:05.138
1230,184226,52,Yéremy Pino,예레미 피노,피노,2025-09-27 13:25:40.395
1232,409047,40,G. Leoni,지안루이지 돈나룸마,돈나룸마,2025-09-27 13:25:42.763
1055,12880,331,Ole Selnaes,올레 셀네스,셀네스,2025-08-22 14:22:01.502
1066,162946,164,Benedict Hollerbach,베네딕트 홀러바흐,홀러바흐,2025-08-22 14:22:02.044
1073,25066,164,Maxim Leitsch,막심 라이치,라이치,2025-08-22 14:22:03.109
1093,6168,746,Omar Alderete,오마르 알데레테,알데레테,2025-08-23 13:39:29.190
1100,169282,746,Niall Huggins,나이얼 허긴스,허긴스,2025-08-23 13:39:30.258
1115,19461,63,L. Nmecha,엘 미차,미차,2025-08-23 17:48:43.112
1168,162016,47,Xavi Simons,자비 시몬스,시몬스,2025-09-13 15:56:07.546
1231,22157,52,W. Benitez,우지에히 슈제츠니,슈제츠니,2025-09-27 13:25:42.755
1057,25906,164,Robin Zentner,로빈 젠트너,젠트너,2025-08-22 14:22:02.038
1094,194536,746,Robin Roefs,로빈 뢰프스,뢰프스,2025-08-23 13:39:29.190
1101,138822,44,Armando Broja,아르만도 브로하,브로하,2025-08-23 13:39:30.258
1116,442044,42,M. Dowman,마이클 다우먼,다우먼,2025-08-23 17:54:21.313
1118,48389,63,N. Okafor,노니 마두에케,마두에케,2025-08-23 17:56:21.328
1169,129695,65,Dilane Bakwa,딜라네 박와,박와,2025-09-14 09:56:07.654
1233,127817,42,P. Hincapie,폴로 흥카피에,흥카피에,2025-09-28 15:31:01.982
1064,33889,164,Kaishu Sano,카이슈 사노,사노,2025-08-22 14:22:02.045
1070,161943,331,Noah Jean Holm,노아 진 홀름,진 홀름,2025-08-22 14:22:03.109
1170,181806,65,Nicolò Savona,니콜로 사보나,사보나,2025-09-14 09:56:08.369
1234,1462,645,Lucas Torreira,루카스 토레이라,토레이라,2025-10-01 02:17:44.768
1244,26252,645,R. Sallai,로란 샐라이,샐라이,2025-10-01 02:17:47.233
1076,15870,48,Mads Hermansen,매즈 헤르만센,헤르만센,2025-08-22 18:55:07.385
1079,665,48,Gnaly Maxwell Cornet,그날리 막스웰 코르네,막스웰 코르네,2025-08-22 18:55:09.441
1095,1464,746,Granit Xhaka,그라니트 자카,자카,2025-08-23 13:39:29.192
1171,575,44,Florentino,플로렌티노,플로렌티노,2025-09-14 14:22:58.703
1235,61837,645,Abdülkerim Bardakçı,압둘케림 바르닥치,바르닥치,2025-10-01 02:17:44.830
1245,216,645,M. Icardi,마우로 이카르디,이카르디,2025-10-01 02:17:47.236
1077,409303,48,El Hadji Malick Diouf,엘 하지 말릭 주프,하지 말릭 주프,2025-08-22 18:55:07.468
1096,327631,746,Habib Diarra,하비브 디아라,디아라,2025-08-23 13:39:29.192
1172,1622,50,Gianluigi Donnarumma,지안루이지 돈나룸마,돈나룸마,2025-09-14 15:00:28.566
1236,49866,645,Uğurcan Çakır,우구르 차키르,차키르,2025-10-01 02:17:44.832
1243,80552,645,Gabriel Sara,가브리엘 사라,사라,2025-10-01 02:17:47.231
1078,21694,48,Nayef Aguerd,나예프 아게르드,아게르드,2025-08-22 18:55:07.484
1080,291363,48,George Earthy,조지 어시,어시,2025-08-22 18:55:09.465
1097,22225,746,Reinildo Mandava,레이닐도 만다바,만다바,2025-08-23 13:39:29.458
1173,2864,40,Alexander Isak,알렉산더 이삭,이삭,2025-09-17 19:37:22.694
1174,30543,530,Giacomo Raspadori,자코모 라스파도리,라스파도리,2025-09-17 19:37:23.247
1178,182219,530,A. Baena,알레한드로 바에나,바에나,2025-09-17 19:37:24.985
1237,168,645,Davinson Sánchez,다빈손 산체스,산체스,2025-10-01 02:17:44.844
1246,24760,40,G. Mamardashvili,지오르기 마마르다시빌리,마마르다시빌리,2025-10-01 02:17:47.236
1063,1812,164,Danny da Costa,다니 다 코스타,다 코스타,2025-08-22 14:22:02.044
1074,22097,164,Arnaud Nordin,아르노 노르당,노르당,2025-08-22 14:22:03.112
1175,26315,530,Nicolás González,니콜라스 곤살레스,곤살레스,2025-09-17 19:37:23.330
1176,133185,530,J. Cardoso,제이 카르도소,카르도소,2025-09-17 19:37:24.980
1238,2780,645,Victor Osimhen,빅토르 오시멘,오시멘,2025-10-01 02:17:44.845
1081,2939,48,C. Wilson,콜린 윌슨,윌슨,2025-08-22 20:08:50.089
1082,284446,48,F. Potts,프레이저 포츠,포츠,2025-08-22 20:09:19.975
1104,290545,746,J. Seelt,제이 쉴트,쉴트,2025-08-23 14:10:50.791
1177,6067,530,T. Almada,톰라스 알마다,알마다,2025-09-17 19:37:24.983
1239,633,645,İlkay Gündoğan,일카이 귄도간,귄도간,2025-10-01 02:17:44.847
1083,341642,49,J. Hato,제이 하토,하토,2025-08-22 20:32:39.952
1084,171,48,K. Walker-Peters,케이 워커-피터스,워커-피터스,2025-08-22 20:33:09.959
1105,84087,746,W. Isidor,더브라이트 이시도르,이시도르,2025-08-23 15:27:41.480
1179,295793,530,M. Pubill,엠 푸빌,푸빌,2025-09-17 20:38:15.818
1240,454,645,Yunus Akgün,유누스 악군,악군,2025-10-01 02:17:44.848
1249,394222,645,G. Gurpuz,그루푸즈,그루푸즈,2025-10-01 02:17:48.016
1087,19130,50,Kalvin Phillips,칼빈 필립스,필립스,2025-08-23 10:51:42.109
1085,41104,47,João Palhinha,주앙 팔리냐,팔리냐,2025-08-23 10:51:40.756
1106,392270,746,M. Guiu,엠 귀우,귀우,2025-08-23 15:44:11.048
1180,42012,400,E. Achouri,에히암 아슈우리,아슈우리,2025-09-20 11:19:09.254
1186,161919,400,Y. Moukoko,요스프 무코코,무코코,2025-09-20 11:19:09.333
1192,26232,168,M. Flekken,엠 플레켄,플레켄,2025-09-20 11:19:09.788
1241,63274,645,Barış Alper Yılmaz,바리시 알퍼 읜르마즈,알퍼 읜르마즈,2025-10-01 02:17:44.907
1247,314661,40,J. Danns,제이 댄스,댄스,2025-10-01 02:17:48.012
1062,202736,164,Paul Nebel,폴 네벨,네벨,2025-08-22 14:22:02.043
1181,2736,400,L. Lerager,루카스 레라거,레라거,2025-09-20 11:19:09.322
1194,158698,168,J. Quansah,제이 쿠안사,쿠안사,2025-09-20 11:19:09.788
1199,380587,168,I. Maza,아이 마자,마자,2025-09-20 11:19:11.532
1207,15935,400,M. Mattsson,마티아스 마트손,마트손,2025-09-20 11:19:12.385
1242,30504,645,Wilfried Singo,윌프리드 싱고,싱고,2025-10-01 02:17:44.982
1248,145057,645,K. Karatas,케이 카라타스,카라타스,2025-10-01 02:17:48.012
1086,19012,50,Marcus Bettinelli,마커스 베티넬리,베티넬리,2025-08-23 10:51:42.091
1107,161621,44,L. Tchaouna,르미 트샤우나,트샤우나,2025-08-23 15:46:20.741
1182,159511,400,Gabriel Pereira,가브리엘 페레이라,페레이라,2025-09-20 11:19:09.329
1193,237087,168,E. Fernández,에스테반 페르난데스,페르난데스,2025-09-20 11:19:09.788
1205,414385,168,C. Echeverri,카를로스 에체베리,에체베리,2025-09-20 11:19:11.543
1250,340154,81,Arthur Vermeeren,아서 베르메렌,베르메렌,2025-10-01 02:22:48.270
1259,2284,81,Emerson Palmieri,엠러손 팔미에리,팔미에리,2025-10-01 02:22:48.346
1268,161883,194,Youri Regeer,유리 레게르,레게르,2025-10-01 02:22:49.387
1270,181827,81,C. Egan-Riley,콜린 이건-라일리,이건-라일리,2025-10-01 02:22:50.932
1282,30525,81,P. Lirola,폴 리롤라,리롤라,2025-10-01 02:22:51.781
1284,311334,49,Facundo Buonanotte,파쿤도 부오낫테,부오낫테,2025-10-01 02:23:05.855
1292,335050,211,N. Felix,조앙 펠릭스,펠릭스,2025-10-01 02:23:09.388
1302,264692,327,A. Klynge,알렉산더 클링게,클링게,2025-10-01 02:23:29.624
106,1100,50,E. Haaland,엘린 홀란드,홀란드,2025-06-15 18:00:57.799
497,36902,50,Tijjani Reijnders,티자니 라인더르스,라인더르스,2025-06-18 15:48:18.785
1108,47969,63,Gabriel Gudmundsson,가브리엘 구드문손,구드문손,2025-08-23 16:04:39.349
1113,30407,42,Christian Norgaard,크리스티안 노르가르드,노르가르드,2025-08-23 16:04:41.109
1183,36885,400,P. Hatzidiakos,폴로스 하치디아코스,하치디아코스,2025-09-20 11:19:09.329
1195,757,168,Lucas Vázquez,루카스 바스케스,바스케스,2025-09-20 11:19:09.789
1204,505295,168,C. Kofane,코파네,코파네,2025-09-20 11:19:11.542
1251,283216,81,Bilal Nadir,빌랄 나디르,나디르,2025-10-01 02:22:48.325
1262,162687,194,Vítězslav Jaroš,비테즈슬라프 야로시,야로시,2025-10-01 02:22:49.373
1272,443829,194,J. Mokio,제이 모키오,모키오,2025-10-01 02:22:50.934
1295,287592,211,Manu,손흥민,손흥민,2025-10-01 02:23:09.425
1305,21104,47,R. Kolo Muani,르미콜로 모아니,모아니,2025-10-01 02:23:30.392
1088,55904,746,Daniel Ballard,다니엘 발라드,발라드,2025-08-23 13:39:29.151
1109,19321,63,Joe Rodon,조 로돈,로돈,2025-08-23 16:04:39.415
1184,48203,400,J. Larsson,요한 라르손,라르손,2025-09-20 11:19:09.330
1197,174918,168,L. Badé,레미 바데,바데,2025-09-20 11:19:09.791
1209,1274,400,A. Cornelius,에이 코넬리우스,코넬리우스,2025-09-20 11:19:12.392
1252,47296,81,Gerónimo Rulli,헤로니모 룰리,룰리,2025-10-01 02:22:48.330
1263,329715,194,Oscar Gloukh,오스카 글루크,글루크,2025-10-01 02:22:49.377
1269,138753,194,O. Edvardsen,오이 에드바르센,에드바르센,2025-10-01 02:22:50.932
1285,158378,211,Enzo Barrenechea,엔조 바레네체아,바레네체아,2025-10-01 02:23:06.903
1297,39073,327,Jens Petter Hauge,예른 페터 하우게,페터 하우게,2025-10-01 02:23:26.846
